,bid,methodId,ep,np,ef,nf,label
7653,3,org.joda.time.base.AbstractDateTime$getMillisOfDay<>,6518695263595.0,133737729946815.0,99352333941.0,879994276007.0,False
7654,3,org.joda.time.base.BaseDateTime$<init><JLorg/joda/time/DateTimeZone;>,5.9897958919914376e+16,1.2289050492090954e+18,912907317005170.0,8086215931775950.0,False
7655,3,org.joda.time.Weeks$toStandardMinutes<>,1.0026275218904765e+17,2.0579626351933335e+18,1528050125443198.0,1.3541852828847742e+16,False
7656,3,org.joda.time.base.AbstractPartial$toString<Lorg/joda/time/format/DateTimeFormatter;>,69263845.0,562074565.0,646700.0,3761648.0,False
7657,3,org.joda.time.chrono.ZonedChronology$ZonedDurationField$add<JI>,672.0,11358.0,15.0,69.0,False
7658,3,org.joda.time.format.DateTimeFormatterBuilder$TimeZoneId$estimatePrintedLength<>,11.0,3999.0,0.0,28.0,False
7659,3,org.joda.time.DateTime$toDateTime<>,1402.0,2608.0,2.0,26.0,False
7660,3,org.joda.time.MutableDateTime$setMillisOfSecond<I>,2013945415335951.0,4.13181176067404e+16,30694826483315.0,271873194618465.0,False
7661,3,org.joda.time.format.DateTimeFormatterBuilder$Fraction$printTo<Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;ILorg/joda/time/DateTimeZone;Ljava/util/Locale;>,365.0,7655.0,18.0,38.0,False
7662,3,org.joda.time.format.DateTimeFormatterBuilder$UnpaddedNumber$printTo<Ljava/lang/StringBuffer;Lorg/joda/time/ReadablePartial;Ljava/util/Locale;>,41.0,11989.0,2.0,82.0,False
7663,3,org.joda.time.LocalDateTime$plusMinutes<I>,1246105695065.0,25565080514425.0,18992072066.0,168218205706.0,False
7664,3,org.joda.time.DateMidnight$Property$addToCopy<J>,2961.0,29119.0,44.0,180.0,False
7665,3,org.joda.time.IllegalFieldValueException$getIllegalStringValue<>,8.0,4002.0,0.0,28.0,False
7666,3,org.joda.time.LocalDateTime$plusYears<I>,1246103616585.0,25564856930155.0,18992072066.0,168216630006.0,False
7667,3,org.joda.time.field.BaseDateTimeField$add<JJ>,19.0,8001.0,0.0,56.0,False
7668,3,org.joda.time.MutableDateTime$property<Lorg/joda/time/DateTimeFieldType;>,25516227705356.0,523499735132954.0,388895074049.0,3444632846019.0,False
7669,3,org.joda.time.Years$getPeriodType<>,32769600486.0,666212573204.0,495244164.0,4385429368.0,False
7670,3,org.joda.time.format.ISODateTimeFormat$Constants$basicDate<>,3.390222264169454e+23,3.304775059675785e+24,3.160953130204924e+21,2.228202043852237e+22,False
7671,3,org.joda.time.base.AbstractInstant$toString<Lorg/joda/time/format/DateTimeFormatter;>,200812555.0,1629644175.0,1874970.0,10906274.0,False
7672,3,org.joda.time.chrono.IslamicChronology$getDaysInMonthMax<>,3.0,4007.0,0.0,28.0,False
7673,3,org.joda.time.tz.CachedDateTimeZone$previousTransition<J>,650.0,3360.0,17.0,11.0,False
7674,3,org.joda.time.MutableInterval$setInterval<Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;>,401589848719.0,8249190156751.0,6119145964.0,54285302952.0,False
7675,3,org.joda.time.LocalDateTime$getValue<I>,7695.0,818365.0,0.0,5768.0,False
7676,3,org.joda.time.chrono.GregorianChronology$getApproxMillisAtEpochDividedByTwo<>,2110.0,1900.0,26.0,2.0,False
7677,3,org.joda.time.field.ScaledDurationField$getScalar<>,1.0,4009.0,0.0,28.0,False
7678,3,org.joda.time.tz.DateTimeZoneBuilder$Rule$next<JII>,6.7919740505481784e+16,1.6148120075236214e+18,1021573936828876.0,1.0728173929708504e+16,False
7679,3,org.joda.time.DateTimeFieldType$weekOfWeekyear<>,1.337406288833721e+40,2.7816871167337886e+41,1.2079013175489844e+38,1.914920014810699e+39,False
7680,3,org.joda.time.chrono.GJChronology$CutoverField$getAsText<ILjava/util/Locale;>,1.0,4009.0,0.0,28.0,False
7681,3,org.joda.time.TimeOfDay$fromMillisOfDay<JLorg/joda/time/Chronology;>,38839805815355.0,796875030406955.0,591957197090.0,5243458118178.0,False
7682,3,org.joda.time.Partial$getValue<I>,4966144357200994.0,1.0189023130261989e+17,75688968444416.0,670440337908448.0,False
7683,3,org.joda.time.YearMonth$plus<Lorg/joda/time/ReadablePeriod;>,7.349593294032436e+17,1.5079131436673421e+19,1.1201510589286924e+16,9.922106832596162e+16,False
7684,3,org.joda.time.MonthDay$toLocalDate<I>,19413320569733.0,398291992942207.0,295879876342.0,2620765704290.0,False
7685,3,org.joda.time.format.FormatUtils$writePaddedInteger<Ljava/io/Writer;II>,174.0,304586.0,0.0,2128.0,False
7686,3,org.joda.time.LocalDate$withFieldAdded<Lorg/joda/time/DurationFieldType;I>,152469895782.0,3128295796798.0,2323780822.0,20584308802.0,False
7687,3,org.joda.time.chrono.GJYearOfEraDateTimeField$getRangeDurationField<>,6778.0,1242.0,52.0,4.0,False
7688,3,org.joda.time.format.ISODateTimeFormat$yearMonthDay<>,2.7776745925426803e+19,2.259707024331976e+20,2.601673074938423e+17,1.5116353244367012e+18,False
7689,3,org.joda.time.MutableDateTime$millisOfDay<>,117336515051378.0,2407279143126952.0,1788342013026.0,15839896996698.0,False
7690,3,org.joda.time.chrono.BasicChronology$getWeekyear<J>,55101.0,169459.0,646.0,922.0,False
7691,3,org.joda.time.YearMonthDay$getDayOfMonth<>,5.340779367115352e+16,1.0957486264430099e+18,813990437683830.0,7210044415981154.0,False
7692,3,org.joda.time.MutableDateTime$yearOfCentury<>,26074781123030.0,534950920600810.0,397409336228.0,3519977109724.0,False
7693,3,org.joda.time.tz.DateTimeZoneBuilder$RuleSet$setFixedSavings<Ljava/lang/String;I>,23.0,16017.0,0.0,112.0,False
7694,3,org.joda.time.field.DelegatedDateTimeField$getLeapDurationField<>,1491.0,2519.0,2.0,26.0,False
7695,3,org.joda.time.chrono.LimitChronology$LimitDateTimeField$getLeapAmount<J>,589757.0,5385143.0,4290.0,37430.0,False
7696,3,org.joda.time.format.DateTimeFormatterBuilder$isFormatter<Ljava/lang/Object;>,218706153.0,1780607667.0,2050306.0,11909990.0,False
7697,3,org.joda.time.DateTime$<init><IIIIII>,483.0,15557.0,8.0,104.0,False
7698,3,org.joda.time.chrono.BasicWeekyearDateTimeField$isLenient<>,28.0,3982.0,0.0,28.0,False
7699,3,org.joda.time.LocalTime$withMillisOfDay<I>,54595061768360.0,1121194809284480.0,831917486592.0,7378086600560.0,False
7700,3,org.joda.time.YearMonth$Property$getReadablePartial<>,9.0,4001.0,0.0,28.0,False
7701,3,org.joda.time.format.DateTimeFormatterBuilder$appendFractionOfHour<II>,4344518067871234.0,3.534357633573979e+16,40692295270907.0,236431555926377.0,False
7702,3,org.joda.time.chrono.GJChronology$ImpreciseCutoverField$<init><Lorg/joda/time/chrono/GJChronology;Lorg/joda/time/DateTimeField;Lorg/joda/time/DateTimeField;Lorg/joda/time/DurationField;Lorg/joda/time/DurationField;J>,3.376024764063187e+18,4.019013770582049e+19,4.064026647613075e+16,2.635623642362739e+17,False
7703,3,org.joda.time.chrono.LimitChronology$LimitDurationField$getValue<JJ>,1043497.0,9526863.0,7586.0,66222.0,False
7704,3,org.joda.time.DateTime$<init><Lorg/joda/time/Chronology;>,19.0,20031.0,0.0,140.0,False
7705,3,org.joda.time.TimeOfDay$getSecondOfMinute<>,1036.0,99214.0,0.0,700.0,False
7706,3,org.joda.time.chrono.BasicSingleEraDateTimeField$isLenient<>,16.0,3994.0,0.0,28.0,False
7707,3,org.joda.time.DateMidnight$weekyear<>,8465342.0,173909458.0,129022.0,1144418.0,False
7708,3,org.joda.time.chrono.EthiopicChronology$withZone<Lorg/joda/time/DateTimeZone;>,4639726140.0,95183092570.0,70714392.0,626302796.0,False
7709,3,org.joda.time.MutablePeriod$addSeconds<I>,2104712.0,42763178.0,31872.0,281420.0,False
7710,3,org.joda.time.PeriodType$equals<Ljava/lang/Object;>,133573190.0,36044590670.0,2794.0,252612814.0,False
7711,3,org.joda.time.DateMidnight$now<Lorg/joda/time/Chronology;>,4.0,8016.0,0.0,56.0,False
7712,3,org.joda.time.base.AbstractInstant$toMutableDateTimeISO<>,38000644184390.0,779638594579030.0,579170496822.0,5130031170354.0,False
7713,3,org.joda.time.PeriodType$isSupported<Lorg/joda/time/DurationFieldType;>,2.320159261002635e+25,4.7799924159724435e+26,3.534947294125139e+23,3.146161968294114e+24,False
7714,3,org.joda.time.format.PeriodFormatterBuilder$Composite$printTo<Ljava/io/Writer;Lorg/joda/time/ReadablePeriod;Ljava/util/Locale;>,1.0,4009.0,0.0,28.0,False
7715,3,org.joda.time.format.DateTimeFormat$createFormatterForPattern<Ljava/lang/String;>,31242146.0,254358074.0,292858.0,1701358.0,False
7716,3,org.joda.time.base.AbstractInterval$isBefore<Lorg/joda/time/ReadableInstant;>,2.392877961165647e+16,4.9093823811675085e+17,364699537975444.0,3230381882572040.0,False
7717,3,org.joda.time.field.StrictDateTimeField$getInstance<Lorg/joda/time/DateTimeField;>,83886090.0,33554436000.0,0.0,234881052.0,False
7718,3,org.joda.time.MutablePeriod$<init><>,515.0,11515.0,0.0,84.0,False
7719,3,org.joda.time.convert.ReadableIntervalConverter$getDurationMillis<Ljava/lang/Object;>,2.0,4008.0,0.0,28.0,False
7720,3,org.joda.time.DateTimeZone$1$getZone<>,31.0,3979.0,0.0,28.0,False
7721,3,org.joda.time.base.AbstractInterval$toInterval<>,272010923.0,5578150007.0,4170302.0,36678702.0,False
7722,3,org.joda.time.tz.DateTimeZoneBuilder$writeTo<Ljava/lang/String;Ljava/io/DataOutput;>,1.0211997615713688e+25,2.1033509043211516e+26,1.5559113526244432e+23,1.3843885319044404e+24,False
7723,3,org.joda.time.format.PeriodFormatterBuilder$appendSecondsWithOptionalMillis<>,2.8943721450462223e+21,6.8763138120137e+22,4.353737218232973e+19,4.5681432044239113e+20,False
7724,3,org.joda.time.DateMidnight$<init><JLorg/joda/time/Chronology;>,14321525496.0,293809280504.0,218278134.0,1933258666.0,False
7725,3,org.joda.time.LocalDateTime$yearOfEra<>,1689025.0,81823235.0,12180.0,570948.0,False
7726,3,org.joda.time.Partial$<init><Lorg/joda/time/ReadablePartial;>,38798002778983.0,796017431642067.0,591320065974.0,5237815136966.0,False
7727,3,org.joda.time.format.ISODateTimeFormat$Constants$tTime<>,4.667911157903463e+22,3.797446794291419e+23,4.372131910429863e+20,2.540309539188672e+21,False
7728,3,org.joda.time.convert.ConverterManager$getPeriodConverter<Ljava/lang/Object;>,5.879380616439762e+17,1.2062515391275209e+19,8960788786170886.0,7.937155452598306e+16,False
7729,3,org.joda.time.Minutes$minus<Lorg/joda/time/Minutes;>,92744952584889.0,1903214950255921.0,1413467885778.0,12523409241290.0,False
7730,3,org.joda.time.format.PeriodFormatterBuilder$Separator$printTo<Ljava/lang/StringBuffer;Lorg/joda/time/ReadablePeriod;Ljava/util/Locale;>,1.0,4009.0,0.0,28.0,False
7731,3,org.joda.time.field.DelegatedDateTimeField$isLeap<J>,4.0,4006.0,0.0,28.0,False
7732,3,org.joda.time.Period$minus<Lorg/joda/time/ReadablePeriod;>,1.660557339183865e+21,4.480986164017755e+23,3.4734329027654364e+16,3.1404283242113354e+21,False
7733,3,org.joda.time.tz.DateTimeZoneBuilder$Recurrence$previous<JII>,1.494234291119706e+17,3.552586416551042e+18,2247462661019021.0,2.3601982645356132e+16,False
7734,3,org.joda.time.Seconds$isGreaterThan<Lorg/joda/time/Seconds;>,63088864.0,17035085976.0,0.0,119388752.0,False
7735,3,org.joda.time.format.DateTimeFormatter$printTo<Ljava/io/Writer;Lorg/joda/time/ReadablePartial;>,26.0,12004.0,22.0,62.0,False
7736,3,org.joda.time.MutableInterval$<init><Lorg/joda/time/ReadablePeriod;Lorg/joda/time/ReadableInstant;>,19.0,12011.0,0.0,84.0,False
7737,3,org.joda.time.chrono.GJChronology$ImpreciseCutoverField$add<JI>,43622.0,766398.0,174.0,5482.0,False
7738,3,org.joda.time.YearMonth$property<Lorg/joda/time/DateTimeFieldType;>,257.0,55883.0,0.0,392.0,False
7739,3,org.joda.time.MutableInterval$setDurationBeforeEnd<J>,2547502427901.0,52294035034909.0,38822437578.0,344110991090.0,False
7740,3,org.joda.time.chrono.BasicChronology$getYearMonthMillis<II>,50825857.0,131312353.0,617486.0,654302.0,False
7741,3,org.joda.time.DateMidnight$minusYears<I>,3074136.0,62188614.0,46836.0,408864.0,False
7742,3,org.joda.time.field.AbstractReadableInstantFieldProperty$getMaximumValueOverall<>,25516227705478.0,523499735140852.0,388895074049.0,3444632846075.0,False
7743,3,org.joda.time.format.DateTimeFormatter$withDefaultYear<I>,158371321407420.0,3249237696600350.0,2413743925790.0,21380034753566.0,False
7744,3,org.joda.time.chrono.BasicSingleEraDateTimeField$getDurationField<>,116370477986444.0,21445711251476.0,893571301716.0,68736254060.0,False
7745,3,org.joda.time.base.AbstractPeriod$equals<Ljava/lang/Object;>,5.433598602680987e+16,1.2915058140460431e+18,817273661020392.0,8580125441732696.0,False
7746,3,org.joda.time.MonthDay$<init><IILorg/joda/time/Chronology;>,435102586117.0,8936142033213.0,6629979828.0,58805144696.0,False
7747,3,org.joda.time.MutablePeriod$addMillis<I>,2108318.0,42771602.0,31898.0,281478.0,False
7748,3,org.joda.time.LocalDateTime$getSecondOfMinute<>,2342549.0,204854151.0,5985.0,1440775.0,False
7749,3,org.joda.time.YearMonthDay$plus<Lorg/joda/time/ReadablePeriod;>,1.2094953689708972e+18,2.4815132545994973e+19,1.8433916904667788e+16,1.632841832497074e+17,False
7750,3,org.joda.time.MutableDateTime$setMillis<J>,2539716557119504.0,5.210484927483605e+16,38708177537515.0,342849888122025.0,True
7751,3,org.joda.time.format.DateTimeFormatterBuilder$TwoDigitYear$parseInto<Lorg/joda/time/format/DateTimeParserBucket;Ljava/lang/String;I>,994.0,55146.0,0.0,392.0,False
7752,3,org.joda.time.base.AbstractPeriod$isSupported<Lorg/joda/time/DurationFieldType;>,1.807732034180169e+16,4.297970024452413e+17,271900548018120.0,2855401456479936.0,False
7753,3,org.joda.time.chrono.GJYearOfEraDateTimeField$getMinimumValue<>,3389.0,621.0,26.0,2.0,False
7754,3,org.joda.time.Partial$<init><Lorg/joda/time/Chronology;>,38798002773995.0,796017431566855.0,591320065968.0,5237815136412.0,False
7755,3,org.joda.time.field.RemainderDateTimeField$<init><Lorg/joda/time/field/DividedDateTimeField;Lorg/joda/time/DateTimeFieldType;>,2.85442001497948e+21,5.6997711338542114e+23,1.2285666036035557e+19,3.98753551481464e+21,False
7756,3,org.joda.time.format.PeriodFormatterBuilder$Separator$<init><Ljava/lang/String;Ljava/lang/String;[Ljava/lang/String;Lorg/joda/time/format/PeriodPrinter;Lorg/joda/time/format/PeriodParser;ZZ>,4.48264104438668e+22,1.0648406090115727e+24,6.74290000437636e+20,7.074008389774909e+21,False
7757,3,org.joda.time.Minutes$toString<>,985734.0,266132396.0,0.0,1865164.0,False
7758,3,org.joda.time.LocalDateTime$getMonthOfYear<>,1340384.0,142129396.0,385.0,1001399.0,False
7759,3,org.joda.time.DateTimeComparator$getDateOnlyInstance<>,41.0,3969.0,0.0,28.0,False
7760,3,org.joda.time.IllegalFieldValueException$<init><Lorg/joda/time/DurationFieldType;Ljava/lang/String;>,14996.0,534374.0,0.0,3836.0,False
7761,3,org.joda.time.chrono.StrictChronology$convertField<Lorg/joda/time/DateTimeField;>,83886090.0,33554436000.0,0.0,234881052.0,False
7762,3,org.joda.time.chrono.JulianChronology$getAverageMillisPerMonth<>,1175.0,2835.0,2.0,26.0,False
7763,3,org.joda.time.DateTime$withEra<I>,571587679739.0,11726240071891.0,8711719152.0,77158399812.0,False
7764,3,org.joda.time.base.AbstractInstant$toDateTimeISO<>,1.8109779408015564e+16,3.715518978235691e+17,276011908942552.0,2444817757512404.0,False
7765,3,org.joda.time.format.DateTimeFormatter$parseDateTime<Ljava/lang/String;>,2.6059637527938735e+22,5.369425305810874e+23,3.9703551021444543e+20,3.5341516985268835e+21,False
7766,3,org.joda.time.Hours$getHours<>,3838.0,1006682.0,0.0,7056.0,False
7767,3,org.joda.time.chrono.IslamicChronology$getInstance<Lorg/joda/time/DateTimeZone;Lorg/joda/time/chrono/IslamicChronology$LeapYearPatternType;>,1.2023715711019128e+18,2.4668628489044025e+19,1.832539580038501e+16,1.623199911532525e+17,False
7768,3,org.joda.time.format.DateTimeParserBucket$setOffset<Ljava/lang/Integer;>,5572.0,303198.0,0.0,2156.0,False
7769,3,org.joda.time.chrono.GJLocaleSymbols$eraValueToText<I>,126.0,43984.0,5.0,303.0,False
7770,3,org.joda.time.TimeOfDay$hourOfDay<>,247.0,47873.0,0.0,336.0,False
7771,3,org.joda.time.LocalDate$<init><Lorg/joda/time/DateTimeZone;>,69291681621.0,1421534573589.0,1056092798.0,9353666590.0,False
7772,3,org.joda.time.Duration$withDurationAdded<Lorg/joda/time/ReadableDuration;I>,849.0,175591.0,22.0,1210.0,False
7773,3,org.joda.time.chrono.GJEraDateTimeField$<init><Lorg/joda/time/chrono/BasicChronology;>,46495.0,25685.0,348.0,156.0,False
7774,3,org.joda.time.convert.ConverterSet$selectSlow<Lorg/joda/time/convert/ConverterSet;Ljava/lang/Class;>,1.064388319523228e+19,2.1837675300881744e+20,1.6222387254468576e+17,1.4369227144162606e+18,False
7775,3,org.joda.time.tz.DefaultNameProvider$getShortName<Ljava/util/Locale;Ljava/lang/String;Ljava/lang/String;>,5.0,8015.0,36.0,20.0,False
7776,3,org.joda.time.format.DateTimeFormatterBuilder$appendSecondOfMinute<I>,1.1386982748769572e+43,2.3683919744645642e+44,1.0284347830561453e+41,1.6304066577209e+42,False
7777,3,org.joda.time.field.UnsupportedDateTimeField$set<Lorg/joda/time/ReadablePartial;I[ILjava/lang/String;Ljava/util/Locale;>,21.0,84189.0,0.0,588.0,False
7778,3,org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField$remainder<J>,31.0,7989.0,9.0,47.0,False
7779,3,org.joda.time.field.UnsupportedDateTimeField$<init><Lorg/joda/time/DateTimeFieldType;Lorg/joda/time/DurationField;>,6.0,12024.0,0.0,84.0,False
7780,3,org.joda.time.field.AbstractPartialFieldProperty$getAsText<>,28.0,7992.0,0.0,56.0,False
7781,3,org.joda.time.field.SkipDateTimeField$set<JI>,2.854412525268258e+21,5.699771087851052e+23,1.2285607327301677e+19,3.9875354891042313e+21,False
7782,3,org.joda.time.LocalTime$withSecondOfMinute<I>,46415922936837.0,953184164521063.0,707290145012.0,6272461089108.0,False
7783,3,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField$isLeap<J>,386646369.0,7931970311.0,5892875.0,52192229.0,False
7784,3,org.joda.time.format.PeriodFormatterBuilder$append<Lorg/joda/time/format/PeriodPrinter;Lorg/joda/time/format/PeriodParser;>,1.4526204861405618e+22,3.449825129815435e+23,2.1851193820657815e+20,2.291773373415012e+21,False
7785,3,org.joda.time.Interval$<init><Lorg/joda/time/ReadablePeriod;Lorg/joda/time/ReadableInstant;>,12.0,8008.0,0.0,56.0,False
7786,3,org.joda.time.chrono.BasicSingleEraDateTimeField$getRangeDurationField<>,1401.0,2609.0,2.0,26.0,False
7787,3,org.joda.time.LocalDate$getDayOfMonth<>,20768910914952.0,426125863542168.0,316537136461.0,2803925129075.0,False
7788,3,org.joda.time.field.OffsetDateTimeField$add<JI>,1.4272062626341215e+21,2.849885543925526e+23,6.142803663650748e+18,1.9937677445521156e+21,False
7789,3,org.joda.time.DateTime$Property$roundHalfFloorCopy<>,140065953.0,2873388897.0,2134784.0,18906796.0,False
7790,3,org.joda.time.chrono.LimitChronology$LimitDateTimeField$getRangeDurationField<>,995.0,3015.0,0.0,28.0,False
7791,3,org.joda.time.chrono.BasicChronology$getDayOfMonth<J>,17462.0,34668.0,210.0,154.0,False
7792,3,org.joda.time.MutablePeriod$add<Lorg/joda/time/ReadablePeriod;>,3617.0,96633.0,0.0,700.0,False
7793,3,org.joda.time.YearMonth$plusYears<I>,5.6281534063429114e+17,1.1547260172299602e+19,8577864396589877.0,7.59812663670383e+16,False
7794,3,org.joda.time.format.PeriodFormatterBuilder$appendField<I>,7.202300964745438e+21,1.7110889381285055e+23,1.0833757442281734e+20,1.1367281247723667e+21,False
7795,3,org.joda.time.field.DelegatedDateTimeField$set<JI>,4.2816187879023916e+21,8.549656631776579e+23,1.8428410990952565e+19,5.981303233656347e+21,False
7796,3,org.joda.time.format.DateTimeParserBucket$SavedField$<init><Lorg/joda/time/DateTimeField;I>,870906.0,1114044.0,10162.0,3698.0,False
7797,3,org.joda.time.field.SkipUndoDateTimeField$get<J>,386649273.0,7932187957.0,5892879.0,52193765.0,False
7798,3,org.joda.time.field.UnsupportedDateTimeField$getMaximumValue<Lorg/joda/time/ReadablePartial;>,30.0,120270.0,0.0,840.0,False
7799,3,org.joda.time.DurationFieldType$months<>,3.57306274401711e+22,7.361223880644339e+23,5.44384549655827e+20,4.84511281546361e+21,False
7800,3,org.joda.time.field.UnsupportedDurationField$<init><Lorg/joda/time/DurationFieldType;>,232740955985302.0,42891422514598.0,1787142603498.0,137472508222.0,False
7801,3,org.joda.time.convert.ConverterManager$addPartialConverter<Lorg/joda/time/convert/PartialConverter;>,34.0,20016.0,0.0,140.0,False
7802,3,org.joda.time.chrono.IslamicChronology$LeapYearPatternType$<init><II>,23.0,3987.0,0.0,28.0,False
7803,3,org.joda.time.LocalDate$plusWeeks<I>,242417801660.0,4975946102660.0,3694339193.0,32743114503.0,False
7804,3,org.joda.time.LocalTime$plusMillis<I>,15890291018257.0,326156749319743.0,242162746424.0,2146195639976.0,False
7805,3,org.joda.time.YearMonth$toLocalDate<I>,5.651558747377069e+17,1.1595279262709656e+19,8613536016282857.0,7.629723302324984e+16,False
7806,3,org.joda.time.format.ISODateTimeFormat$Constants$localDateParser<>,124874542.0,1015862188.0,1169559.0,6795685.0,False
7807,3,org.joda.time.format.ISODateTimeFormat$localDateParser<>,58280626280417.0,1195731190256143.0,888256206609.0,7867936028559.0,False
7808,3,org.joda.time.Duration$multipliedBy<J>,1004.0,227566.0,22.0,1574.0,False
7809,3,org.joda.time.Hours$toStandardSeconds<>,9850.0,2263820.0,0.0,15876.0,False
7810,3,org.joda.time.LocalDateTime$getDayOfYear<>,1496119.0,155098391.0,875.0,1092553.0,False
7811,3,org.joda.time.chrono.ZonedChronology$ZonedDurationField$getUnitMillis<>,3065.0,945.0,20.0,8.0,False
7812,3,org.joda.time.chrono.AssembledChronology$hours<>,3386.0,624.0,26.0,2.0,False
7813,3,org.joda.time.format.DateTimeFormat$<init><>,1.0,4009.0,0.0,28.0,False
7814,3,org.joda.time.base.AbstractPartial$getFieldType<I>,2.0746990753896276e+16,4.2566182042078976e+17,316205270381137.0,2800863735327395.0,False
7815,3,org.joda.time.DateTimeZone$getAvailableIDs<>,13.0,3997.0,0.0,28.0,False
7816,3,org.joda.time.YearMonth$Property$addToCopy<I>,5.518172809166578e+16,1.1321616155473848e+18,841024330241749.0,7449652383447383.0,False
7817,3,org.joda.time.DateTimeFieldType$isSupported<Lorg/joda/time/Chronology;>,23.0,3987.0,0.0,28.0,False
7818,3,org.joda.time.field.UnsupportedDateTimeField$add<JJ>,7.0,16033.0,0.0,112.0,False
7819,3,org.joda.time.format.DateTimeFormatter$isPrinter<>,4.0,4006.0,5.0,23.0,False
7820,3,org.joda.time.DateMidnight$dayOfYear<>,12673336.0,260395634.0,193156.0,1713560.0,False
7821,3,org.joda.time.LocalDate$toString<Ljava/lang/String;>,6880.0,45250.0,60.0,304.0,False
7822,3,org.joda.time.chrono.BasicDayOfYearDateTimeField$getMaximumValueForSet<JI>,2192446.0,3473684.0,28044.0,11520.0,False
7823,3,org.joda.time.MutableDateTime$clone<>,3.0,8017.0,0.0,56.0,False
7824,3,org.joda.time.chrono.LenientChronology$assemble<Lorg/joda/time/chrono/AssembledChronology$Fields;>,159383552.0,33478934528.0,0.0,234881024.0,False
7825,3,org.joda.time.tz.DateTimeZoneBuilder$DSTZone$findMatchingRecurrence<J>,49042.0,424138.0,2446.0,858.0,False
7826,3,org.joda.time.tz.ZoneInfoCompiler$Zone$addToBuilder<Lorg/joda/time/tz/ZoneInfoCompiler$Zone;Lorg/joda/time/tz/DateTimeZoneBuilder;Ljava/util/Map;>,41537822077473.0,852251727301927.0,633074274638.0,5607850259682.0,False
7827,3,org.joda.time.format.PeriodFormatterBuilder$appendSeconds<>,2.6810808630324106e+21,6.369586371658839e+22,4.0329028036199465e+19,4.231508842404546e+20,False
7828,3,org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset$digitCount<Ljava/lang/String;II>,5312.0,287418.0,0.0,2044.0,False
7829,3,org.joda.time.base.BasePartial$toString<Ljava/lang/String;>,100399377.0,814758813.0,937400.0,5452732.0,False
7830,3,org.joda.time.Period$checkYearsAndMonths<Ljava/lang/String;>,920282022.0,248338414738.0,19250.0,1740440478.0,False
7831,3,org.joda.time.Partial$minus<Lorg/joda/time/ReadablePeriod;>,1.2474254231189566e+17,2.559338607871665e+18,1901200186526899.0,1.6840513580340856e+16,False
7832,3,org.joda.time.field.BaseDateTimeField$set<JLjava/lang/String;Ljava/util/Locale;>,66.0,11964.0,0.0,84.0,False
7833,3,org.joda.time.field.MillisDurationField$getValue<JJ>,2.517103609328323e+18,5.203726701892529e+19,3.833902718430632e+16,3.425892465291853e+17,False
7834,3,org.joda.time.Period$withMillis<I>,345421919964.0,93211524332936.0,7225284.0,653258234836.0,False
7835,3,org.joda.time.field.PreciseDurationField$getUnitMillis<>,3394.0,616.0,26.0,2.0,False
7836,3,org.joda.time.base.AbstractPartial$getFieldTypes<>,138.0,7882.0,0.0,56.0,False
7837,3,org.joda.time.base.AbstractInterval$containsNow<>,1.1964389805827628e+16,2.45469119058354e+17,182349768987698.0,1615190941285890.0,False
7838,3,org.joda.time.DateMidnight$parse<Ljava/lang/String;Lorg/joda/time/format/DateTimeFormatter;>,119.0,23941.0,0.0,168.0,False
7839,3,org.joda.time.chrono.BasicChronology$getMaxMonth<>,900429.0,1329131.0,11512.0,4056.0,False
7840,3,org.joda.time.DateTime$toDateMidnight<>,14321525496.0,293809280504.0,218278134.0,1933258666.0,False
7841,3,org.joda.time.field.BaseDateTimeField$toString<>,4966144357215848.0,1.0189023130273734e+17,75688968444520.0,670440337909268.0,False
7842,3,org.joda.time.base.AbstractInstant$isEqual<Lorg/joda/time/ReadableInstant;>,1.196519274376226e+16,2.4548561248066733e+17,182362003573726.0,1615299479290122.0,False
7843,3,org.joda.time.base.BaseDateTime$<init><J>,4.789556932574113e+16,9.826563091136502e+17,729978390564654.0,6465895074847558.0,False
7844,3,org.joda.time.DateTime$plus<J>,16716487647.0,342942148683.0,254780502.0,2256551622.0,False
7845,3,org.joda.time.format.DateTimeFormat$appendPatternTo<Lorg/joda/time/format/DateTimeFormatterBuilder;Ljava/lang/String;>,29.0,12001.0,27.0,57.0,False
7846,3,org.joda.time.format.DateTimeFormat$createDateTimeFormatter<II>,1189.0,167231.0,166.0,1010.0,False
7847,3,org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral$printTo<Ljava/io/Writer;Lorg/joda/time/ReadablePartial;Ljava/util/Locale;>,1.0,4009.0,0.0,28.0,False
7848,3,org.joda.time.format.PeriodFormatterBuilder$printZeroRarelyLast<>,1.0,4009.0,0.0,28.0,False
7849,3,org.joda.time.LocalDateTime$minusYears<I>,1657947184559.0,34021810896261.0,25267864438.0,223867603458.0,False
7850,3,org.joda.time.MonthDay$monthOfYear<>,174.0,23886.0,0.0,168.0,False
7851,3,org.joda.time.tz.DateTimeZoneBuilder$readMillis<Ljava/io/DataInput;>,209996.0,30604.0,1560.0,120.0,False
7852,3,org.joda.time.YearMonthDay$toDateMidnight<>,7.0,8013.0,0.0,56.0,False
